year,month,logip,logcpi,gs1,ff,gs2,cm5yr,cm10yr,cm5f5,ebp,mortg_spread_m,cp3m_spread_m
2008,11,453.765657699554,536.201021770753,1.07,0.39,1.031972222858,2.35976666874356,4.24129442373912,6.12282217873468,3.19074580520422,1.84620557626088,1.3531746031746
2008,12,450.905238014163,535.374261265345,0.49,0.16,0.573509087616747,1.57977725700899,3.05520909482783,4.53064093264666,3.37130606688514,2.23079090517217,1.05545454545455
2009,1,448.379319982149,535.627018698571,0.44,0.15,0.647855001688004,1.69315499663353,3.18822501897812,4.68329504132271,2.82582602134897,1.85927498102188,0.970666666666667
2009,2,447.768902517201,535.990622921716,0.62,0.22,0.887521050478283,2.01041052215978,3.52942632374011,5.04844212532043,3.19234226276865,1.60057367625989,0.37421052631579
2009,3,446.190932954605,535.891845867589,0.64,0.18,0.909886362877759,1.94482726942409,3.37410000237552,4.80337273532694,2.77531255384354,1.62839999762448,0.407416267942584
2009,4,445.358421448298,535.992503442808,0.55,0.15,0.890038098607745,1.96050953865051,3.38296189762297,4.80541425659543,2.26251937638359,1.42703810237703,0.324904761904762
2009,5,444.343330355296,536.139544676073,0.5,0.18,0.913100001215935,2.20613000392914,3.78223999738693,5.35834999084473,1.37559296961168,1.07526000261307,0.197
2009,6,443.965736750921,536.966080661617,0.51,0.21,1.17315908724611,2.72046362270009,4.22523181004958,5.72999999739907,0.934604499066487,1.19476818995042,0.178636363636364
2009,7,445.088433035833,536.936279676102,0.48,0.16,1.01954545487057,2.50927271626212,4.03840005397797,5.56752739169381,0.330432634159906,1.18359994602203,0.141818181818182
2009,8,446.179161147608,537.27056565519,0.46,0.16,1.10910951523554,2.61454763866606,4.03451902525766,5.45449041184925,0.0658229984203644,1.15798097474234,0.114761904761905
2009,9,447.056736244354,537.463468201873,0.4,0.15,0.947271435033707,2.407928557623,3.82622380483718,5.24451905205136,0.0605349835464066,1.23127619516282,0.105714285714286
2009,10,447.325919409062,537.763211701732,0.37,0.12,0.94436666511354,2.36385239873614,3.77547142619178,5.18709045364743,-0.14057183260088,1.17652857380822,0.141428571428571
2009,11,447.758791931239,538.097511356225,0.31,0.12,0.801857898109838,2.25664210319519,3.79564212497912,5.33464214676305,-0.00356123663486274,1.07935787502088,0.142631578947368
2009,12,448.163777932726,538.149515471705,0.37,0.12,0.864918180487373,2.3573772798885,3.94815003871918,5.53892279754985,-0.474841577111201,0.981849961280824,0.143073593073593
2010,1,449.247841780631,538.214367659289,0.35,0.11,0.925400009280756,2.50238946864479,4.06685264487016,5.63131582109552,-0.194904015726868,0.963147355129844,0.116315789473684
2010,2,449.62243618974,538.119144671615,0.35,0.13,0.847326319468649,2.40505789455615,4.02642101990549,5.64778414525484,0.00122233360387502,0.963578980094509,0.0926315789473684
